"URL","Uniprot ID","GeneSymbol","Name","Description","Development Level","DTOClass","PantherClass","ChemblClass","Novelty","Target Family","Function","GrantCount","R01Count","PatentCount","AntibodyCount","PubmedCount","PMIDs"
/idg/targets/Q96L42,Q96L42,KCNH8,"Potassium voltage-gated channel subfamily H member 8","Pore-forming (alpha) subunit of voltage-gated potassium channel. Elicits a slowly activating, outward rectifying current. Channel properties may be modulated by cAMP and subunit assembly.",Tclin,"Kv12.1/KCNH8 sub-subfamily","cyclic nucleotide-gated ion channel",,-0.6542739770024473,"Ion Channel",,1,,17499,59,,30.777377870772977,26503718|20628086|19913121|17903296|16641997|16382104|14702039|12890647|12477932|11897058
/idg/targets/Q9NR82,Q9NR82,KCNQ5,"Potassium voltage-gated channel subfamily KQT member 5","Probably important in the regulation of neuronal excitability. Associates with KCNQ3 to form a potassium channel which contributes to M-type current, a slowly activating and deactivating potassium conductance which plays a critical role in determining the subthreshold electrical excitability of neurons. May contribute, with other potassium channels, to the molecular diversity of a heterogeneous population of M-channels, varying in kinetic and pharmacological properties, which underlie this physiologically important current. Insensitive to tetraethylammonium, but inhibited by barium, linopirdine and XE991. Activated by niflumic acid and the anticonvulsant retigabine. Muscarine suppresses KCNQ5 current in Xenopus oocytes in which cloned KCNQ5 channels were coexpressed with M(1) muscarinic receptors.",Tclin,"Kv7.5/KCNQ5 sub-subfamily","voltage-gated potassium channel",,-1.6447565772767736,"Ion Channel",,14,9,15169,170,,36.821921202584036,25672891|25127363|24855057|24297175|23396134|23186163|22347474|22190306|21730298|20628086|20379614|19913121|19910673|18786918|18457656|17237198|16959974|16382104|16344560|15489334|15304482|14702039|14574404|12890507|12506198|12477932|12032157|11159685|10816588|10787416
/idg/targets/Q13224,Q13224,GRIN2B,"Glutamate receptor ionotropic, NMDA 2B","NMDA receptor subtype of glutamate-gated ion channels with high calcium permeability and voltage-dependent sensitivity to magnesium. Mediated by glycine. In concert with DAPK1 at extrasynaptic sites, acts as a central mediator for stroke damage. Its phosphorylation at Ser-1303 by DAPK1 enhances synaptic NMDA receptor channel activity inducing injurious Ca2+ influx through them, resulting in an irreversible neuronal death (By similarity).",Tclin,"NR2B/GRIN2B subfamily","ionotropic glutamate receptor",,-3.2938542588788633,"Ion Channel",,725,420,26145,860,,49.297258695528846,26912815|26884337|26819771|26627941|26584860|26321256|26252487|26081945|26020650|25896831|25893192|25693086|25660313|25656819|25585032|25486778|25467983|25431428|25426763|25292222|25261450|25052836|24925192|24503147|24490167|24292895|24272827|24156266|24114429|23918416|23855403|23840674|23718928|23660601|23648631|23377640|23271275|23229837|23201971|23160955|23033978|22986046|22936815|22850629|22833681|22833210|22832729|22742935|22711533|22610502|22610100|22578441|22484476|22479519|22433450|22326929|22116950|21919190|21827795|21789901|21782286|21753020|21749895|21704719|21639937|21597037|21116278|20957330|20945430|20939817|20890276|20882066|20859245|20848605|20537986|20537720|20468064|20464528|20438806|20427279|20421849|20399867|20379614|20347576|20201926|20197096|20175224|19874574|19784770|19734545|19726645|19605943|19591125|19562769|19523047|19453375|19367581|19350219|19328558|19324536|19279257|19268276|19192303|19167335|19156168|19095845|19088076|19086053|19011431|19005876|18991843|18983893|18836292|18606955|18583979|18445116|18303265|18068304|18007143|17997397|17962190|17942280|17669510|17620329|17569088|17506987|17506933|17255096|17224684|17047094|17010153|16911840|16870468|16766085|16549338|16436603|16380905|16289038|16266783|16120608|15866054|15841096|15812607|15742215|15673434|15542698|15489334|15211626|15180478|15083261|15030493|14702039|14662797|14644469|14622581|14573320|12893641|12890763|12857875|12824739|12815021|12775422|12753378|12738960|12650977|12556902|12531901|12524444|12477932|12476325|12414113|12391275|12191494|12147342|12127670|12082569|11997254|11979061|11937501|11799243|11679592|11606043|11588171|11483655|11483648|11459059|11317224|11306676|11029657|11024032|10884433|10846184|10748157|10620012|10488080|10485705|10480938|10479680|10458595|10381539|10373510|10341223|10197777|9806853|9651389|9647694|9620694|9581762|9547169|9481670|9427503|9326658|9231720|9009191|8940188|8780649|8768735|8665664|8615909|8601796|8163463|8139656|7999784|7959773|7695237|7569905|1350383
/idg/targets/Q15858,Q15858,SCN9A,"Sodium channel protein type 9 subunit alpha","Mediates the voltage-dependent sodium ion permeability of excitable membranes. Assuming opened or closed conformations in response to the voltage difference across the membrane, the protein forms a sodium-selective channel through which Na(+) ions may pass in accordance with their electrochemical gradient (PubMed:7720699, PubMed:17167479, PubMed:25240195, PubMed:26680203, PubMed:15385606, PubMed:16988069, PubMed:17145499, PubMed:19369487, PubMed:24311784). It is a tetrodotoxin-sensitive Na(+) channel isoform (PubMed:7720699). Plays a role in pain mechanisms, especially in the development of inflammatory pain (PubMed:17167479, PubMed:17145499, PubMed:19369487, PubMed:24311784).",Tclin,"Nav1.7/SCN9A subfamily","voltage-gated calcium channel",,-2.543143764196775,"Ion Channel",,69,40,40955,283,,40.64831303922441,26920677|26752484|26680203|26634308|26486037|26168879|25995458|25957174|25585270|25575597|25285947|25240195|25209274|25008557|24866741|24820863|24401712|24311784|24202110|24082113|23986482|23895530|23874707|23850641|23836888|23596073|23536180|23450472|23383113|23364568|23292638|23280954|23259602|23232607|23149731|23129781|23102778|23006801|22911851|22875917|22539570|22348792|22286749|22136189|22033523|21984269|21939494|21715690|21705421|21698661|21441906|21232038|21115638|21094958|21031562|20959280|20692858|20635406|20628234|20529324|20478850|20429905|20379614|20212137|20146699|20074229|20038812|20033988|19800314|19763161|19699781|19633428|19557861|19369487|19304393|18978189|18945915|18803825|18676988|18599537|18518989|18439623|18426592|18347287|18337362|18171466|18079277|18070140|18070139|18060017|18036246|17985268|17950472|17928139|17597096|17470132|17430993|17410110|17404832|17294067|17167479|17145499|17135418|17008310|16988069|16702558|16392115|16382098|16216943|16088330|15958509|15955112|15929046|15815621|15385606|15302875|15178348|14985375|11283792|10198179|9169448|8889548|7720699
/idg/targets/Q14643,Q14643,ITPR1,"Inositol 1,4,5-trisphosphate receptor type 1","Intracellular channel that mediates calcium release from the endoplasmic reticulum following stimulation by inositol 1,4,5-trisphosphate. Involved in the regulation of epithelial secretion of electrolytes and fluid through the interaction with AHCYL1 (By similarity). Plays a role in ER stress-induced apoptosis. Cytoplasmic calcium released from the ER triggers apoptosis by the activation of CaM kinase II, eventually leading to the activation of downstream apoptosis pathways (By similarity).",Tchem,"Ryanodine-inositol 1,4,5-triphosphate receptor calcium channel (rir-cac) family","ligand-gated ion channel",,-2.737503821926268,"Ion Channel",,390,267,6623,222,,61.83922859485709,27039371|26770814|26616647|26255430|26009177|25981959|25966694|25794864|25740420|25498830|25468730|25431134|25368151|25297632|25201980|24971541|24947355|24602615|24275569|24078636|23983250|23955339|23884412|23650607|23582047|23553787|23535729|23251661|23186163|23122728|22986007|22929228|22872699|22855054|22837378|22818390|22770472|22473799|22318346|22045699|21827915|21784978|21555639|21457704|21382133|21367767|21071436|21046461|20669319|20632399|20437544|20427533|20395455|20379614|20082166|20068231|20010695|19946888|19934645|19854836|19730683|19666470|19429868|19325567|19220705|19159218|19147678|19120137|18990696|18708078|18669648|18657507|18579805|18364356|18303017|18056410|17932120|17690304|17590087|17437169|17256008|17130290|17081983|16990611|16844763|16793548|16723353|16641997|16621795|16344560|16237118|16223735|16091359|15652484|15623688|15623527|15613488|15148151|15146197|15104175|15067324|14981189|14761954|14707143|14697242|14685260|14635192|14570872|12828938|12766172|12754204|12717445|12676536|12611586|12606542|12529267|12525476|12480535|12477932|12444087|12356940|12196544|12032348|11782428|11723290|11587548|11574661|11524429|11445634|11413485|11329013|11163362|10874040|10843712|10828023|10737800|10724174|10209024|9853757|9808459|9607712|9511764|9346894|9278393|8889548|8713116|8648241|8521476|8132598|8132516|7945203|7852357|7559486|7500840|1693919
/idg/targets/Q14654,Q14654,KCNJ11,"ATP-sensitive inward rectifier potassium channel 11","This receptor is controlled by G proteins. Inward rectifier potassium channels are characterized by a greater tendency to allow potassium to flow into the cell rather than out of it. Their voltage dependence is regulated by the concentration of extracellular potassium; as external potassium is raised, the voltage range of the channel opening shifts to more positive voltages. The inward rectification is mainly due to the blockage of outward current by internal magnesium. Can be blocked by extracellular barium (By similarity). Subunit of ATP-sensitive potassium channels (KATP). Can form cardiac and smooth muscle-type KATP channels with ABCC9. KCNJ11 forms the channel pore while ABCC9 is required for activation and regulation.",Tclin,"KCNJ11 subfamily",,,-3.251819728321649,"Ion Channel",,276,188,24095,300,,44.84849970767945,26841550|26590798|26448950|25955821|25931017|25916116|25877689|25781672|25765446|25725792|25678012|25573672|25456640|25249341|25247988|25201519|25165692|25115353|25008049|24996284|24898818|24855163|24710510|24698822|24686051|24582665|24564958|24558086|24509480|24485399|24468099|24460047|24442125|24434300|24429282|24421282|24401662|24332549|24265373|24241377|24222218|24065655|24018988|23667671|23652837|23626843|23434183|23412854|23362136|23054005|23050777|22957706|22815030|22768671|22704848|22701567|22648966|22591706|22573428|22512215|22471336|22443257|22360462|22308858|22264780|22163043|22133355|22082043|21981029|21871684|21820692|21765448|21710463|21682153|21674179|21573802|21544516|21540348|21422196|21418633|21378087|21352428|20980454|20929593|20923526|20922570|20879858|20863361|20816152|20802253|20712903|20685672|20682687|20628086|20616309|20610380|20597906|20595581|20571754|20550665|20540670|20540435|20503258|20490451|20437825|20431170|20424228|20401705|20384434|20361036|20215779|20203524|20164212|20161779|20079163|20075150|20054294|20043145|20036918|20022885|19921246|19913121|19876004|19862325|19808892|19805355|19794065|19766903|19720844|19692135|19685080|19602701|19592620|19587354|19578796|19502414|19498446|19491206|19481058|19475716|19435956|19401414|19380854|19368707|19357197|19345438|19336475|19324937|19279076|19264985|19258437|19254908|19247372|19225753|19214942|19139842|19139106|19082521|19056611|19033397|19020324|19020323|19002430|18998097|18984664|18972257|18958766|18796522|18767144|18758683|18752747|18719881|18710329|18664331|18662362|18598350|18597214|18596924|18591388|18566517|18559200|18556340|18544102|18516622|18504616|18498634|18426861|18391953|18372903|18335204|18290324|18281290|18280666|18243136|18221420|18212765|18162508|18162506|18159846|18073297|17994213|17978456|17977958|17976307|17965318|17965292|17923772|17922473|17919178|17901525|17898091|17894829|17890419|17855752|17825556|17823772|17720745|17668386|17659066|17652641|17635943|17601994|17570749|17535866|17475937|17463249|17463248|17463246|17446535|17431820|17395632|17380317|17378627|17342155|17327377|17316607|17296510|17259403|17259376|17257281|17213273|17192490|17192350|17137217|17065345|17047922|17021801|17020404|16873704|16733889|16732049|16731860|16731833|16670688|16636122|16609879|16595597|16554811|16455067|16429405|16416420|16382105|16367885|16357843|16339180|16332676|16320083|16142506|16087682|15998776|15983208|15962003|15956217|15930170|15855351|15842514|15838686|15807877|15797964|15784703|15760904|15735229|15718250|15583126|15580558|15579791|15579781|15562009|15504982|15489334|15448107|15448106|15292329|15115830|15111507|15004210|14988278|14871556|14702039|14681552|14656703|14642445|14551916|14514649|12934053|12860923|12819904|12540638|12540637|12524280|12477932|12388475|12364426|12356945|12351459|12213829|12199344|12196481|11825905|11424233|11318841|10391210|10338089|10204114|9831708|9703328|9144288|9032109|8923010|8897013|8549873|7847376|7502040
/idg/targets/P78348,P78348,ASIC1,"Acid-sensing ion channel 1","Isoform 1 does not display proton-gated cation channel activity.",Tchem,"Acid-sensing ion channel 1 (ASIC1) subfamily","ion channel",,-2.0681613986269936,"Ion Channel",,60,41,5776,197,,36.49398700601249,26252376|26108662|26070563|26033064|26032502|25913301|25613068|24923912|24847067|24682892|24529281|24375028|24100685|23991103|23977127|23224900|23048040|22760635|22157923|21664108|21346156|21176140|21036899|20601429|20371317|20306292|20299463|20216553|20215117|20048170|19812697|19654327|19561078|19185346|18662336|18514062|18349698|17984098|17548344|17443677|17392378|17324378|16541075|15952105|15738111|15576453|15574747|15489334|15471860|15247234|14988500|12578970|12477932|12393854|12244121|11988176|11802773|11748227|11739374|11512022|11448963|10798398|10362604|9360943|9062189|9037075|8889548|8685718
/idg/targets/P78334,P78334,GABRE,"Gamma-aminobutyric acid receptor subunit epsilon","GABA, the major inhibitory neurotransmitter in the vertebrate brain, mediates neuronal inhibition by binding to the GABA/benzodiazepine receptor and opening an integral chloride channel.",Tclin,"GABRE sub-subfamily","ligand-gated ion channel",,-1.3182443379753481,"Ion Channel",,6,5,13331,78,,29.751520524019195,25660468|24737792|24022508|21422964|20609421|20468064|19874574|19087248|19086053|19078961|17714454|17615250|17293408|17207965|15946973|15772651|15755675|15489334|14702039|12477932|12367593|10804200|10023064|9339354|9185540|9084408|9039914
/idg/targets/Q02641,Q02641,CACNB1,"Voltage-dependent L-type calcium channel subunit beta-1","The beta subunit of voltage-dependent calcium channels contributes to the function of the calcium channel by increasing peak calcium current, shifting the voltage dependencies of activation and inactivation, modulating G protein inhibition and controlling the alpha-1 subunit membrane targeting.",Tchem,"Calcium channel auxiliary subunit types 1-4 (cca-) family","voltage-gated calcium channel",,-0.8640853049739953,"Ion Channel",,,,6179,257,,40.66655837344872,23382691|21098446|19821165|17081983|16959974|16713569|15489334|15342556|14762176|14760703|14702039|14623965|12477932|10624822|10465427|10066897|8943043|8905728|8395940|8381767|8107964|7916667|1657644|1385409|1370480|1309651
/idg/targets/Q6PIU1,Q6PIU1,KCNV1,"Potassium voltage-gated channel subfamily V member 1","Potassium channel subunit that does not form functional channels by itself. Modulates KCNB1 and KCNB2 channel activity by shifting the threshold for inactivation to more negative values and by slowing the rate of inactivation. Can down-regulate the channel activity of KCNB1, KCNB2, KCNC4 and KCND1, possibly by trapping them in intracellular membranes.",Tclin,"Kv8.1/KCNV1 sub-subfamily","voltage-gated potassium channel",,-0.7065500205531813,"Ion Channel",,,,970,78,,22.558961476743217,25056061|16382104|15489334|14697513|12477932|12383276|9110174|9079713|8670833|8619474
/idg/targets/P30532,P30532,CHRNA5,"Neuronal acetylcholine receptor subunit alpha-5","After binding acetylcholine, the AChR responds by an extensive change in conformation that affects all subunits and leads to opening of an ion-conducting channel across the plasma membrane.",Tchem,"Alpha-5/CHRNA5 sub-subfamily","ligand-gated ion channel",,-2.1163879580079104,"Ion Channel",,101,34,2140,202,,36.772308034160005,26942719|26909550|26757861|26689306|26434895|26228411|26220977|26184988|26010901|25941207|25674902|25652844|25474695|25384568|25329654|25297392|25293386|25187487|25101718|25073833|25072098|25056061|25051068|25006744|24934182|24819610|24793809|24733007|24727484|24719457|24682045|24588897|24303001|24184962|24033696|23943838|23844051|23843950|23729684|23692359|23576140|23458267|23430818|23358500|23314339|23308091|23249876|23221128|23143843|23061658|23029550|23022100|23011884|22956269|22914670|22884254|22868939|22837378|22832964|22820273|22665477|22461431|22459873|22406075|22382757|22382680|22336398|22241830|22223462|22101982|22080838|22042234|22024278|22017462|22012472|22008662|21955800|21946350|21873428|21858091|21810735|21765098|21764527|21748402|21747048|21646606|21593077|21586512|21559498|21448929|21440309|21436384|21418140|21385908|21321393|21248747|21228559|21168125|20886544|20881005|20854418|20840187|20808433|20736995|20734064|20733116|20725741|20700147|20691427|20685379|20677014|20656943|20643934|20631687|20628086|20624154|20587604|20584212|20581870|20564069|20554942|20548021|20485328|20438829|20418889|20395203|20381163|20201926|20173748|20124469|19955392|19913121|19859904|19836008|19776245|19733931|19706762|19696770|19671882|19641473|19628476|19577767|19482438|19443489|19436041|19429911|19390575|19300482|19259974|19247474|19223495|19156168|19132693|19086053|19059502|19029397|19010884|19005185|18996504|18978134|18957677|18783506|18780872|18759969|18618000|18559515|18519524|18519132|18450646|18414406|18385739|18385738|18385720|18385676|18227835|18165968|18163978|17559419|17373692|17135278|16341674|15716100|15489334|12783266|12477932|11606319|10679230|9655874|9193799|9009220|8906617|8663494|2004777|1572664|1542648|1505988
/idg/targets/P43681,P43681,CHRNA4,"Neuronal acetylcholine receptor subunit alpha-4","After binding acetylcholine, the AChR responds by an extensive change in conformation that affects all subunits and leads to opening of an ion-conducting channel across the plasma membrane permeable to sodium ions.",Tclin,"Alpha-4/CHRNA4 sub-subfamily","ligand-gated ion channel",,-3.6025640653464572,"Ion Channel",,1444,824,65374,170,,36.76463403885154,27054571|26684647|26644472|26612384|26440539|26125703|25934188|25869137|25729002|25639542|25282705|24982426|24850280|24498031|24428733|24385388|24327142|23843950|23734673|23731290|23720086|23553665|23437071|23429692|23350800|23349463|23240931|23037950|23000369|22947540|22873564|22760121|22722381|22553201|22373960|22361591|22359659|22253823|22119468|22118295|22103306|22008229|21821135|21757735|21753767|21740768|21683344|21593077|21500914|21451042|21445957|21432576|21396349|21343288|21321393|21252231|21203548|21130611|20943775|20881005|20736995|20734064|20649589|20634891|20584212|20493238|20438829|20331911|20231857|20201926|20189461|19896235|19874574|19803686|19693267|19628475|19620239|19577488|19506906|19498063|19484724|19482438|19429020|19352218|19336370|19300482|19290018|19259974|19156168|19101612|19063970|19059502|19058950|19058789|19020039|19016604|18991851|18937294|18821565|18762859|18691652|18534558|18298895|18226955|18043764|18042647|17981562|17977823|17955458|17948872|17768273|17613539|17590520|17559419|17504247|17488453|17385675|17373692|17226798|16869227|16825297|16636791|16608406|16456787|16407231|16344560|16332175|16205844|16183856|16174636|16120769|16091357|16023355|15944128|15902904|15790597|15717291|15489334|15154117|15046869|14623738|12887446|12887442|12782394|12781587|12681012|12663058|12565129|12556914|12477932|12214130|12202488|12189247|12185808|12121305|11780052|11771745|11409698|11352901|11261808|10563623|9009220|8987816|8906617|8889548|8833159|7806245|7721089|7647781|7550350|2351675|1505988|1492743
/idg/targets/Q9NS40,Q9NS40,KCNH7,"Potassium voltage-gated channel subfamily H member 7","Pore-forming (alpha) subunit of voltage-gated potassium channel. Channel properties may be modulated by cAMP and subunit assembly.",Tclin,"Kv11.3/KCNH7 sub-subfamily","cyclic nucleotide-gated ion channel",,-0.8181458976845233,"Ion Channel",,3,3,3700,99,,29.634821536800278,26503718|24986916|22359512|20953190|20628086|20379614|19913121|19156166|18285833|17474147|16382104|15961404|15815621|15489334|12634931|12477932|10414305
/idg/targets/Q9NSA2,Q9NSA2,KCND1,"Potassium voltage-gated channel subfamily D member 1","Pore-forming (alpha) subunit of voltage-gated rapidly inactivating A-type potassium channels. May contribute to I(To) current in heart and I(Sa) current in neurons. Channel properties are modulated by interactions with other alpha subunits and with regulatory subunits.",Tclin,"Kv4.1/KCND1 sub-subfamily","voltage-gated potassium channel",,-1.1986502885618138,"Ion Channel",,,,296,163,,27.606854632532094,25003238|24675763|20930388|19448731|19401188|17687001|16382104|15772651|15489334|15454437|14702039|12477932|12349911|11423117|10729221|10479680|10228180
/idg/targets/Q15822,Q15822,CHRNA2,"Neuronal acetylcholine receptor subunit alpha-2","After binding acetylcholine, the AChR responds by an extensive change in conformation that affects all subunits and leads to opening of an ion-conducting channel across the plasma membrane.",Tchem,"Alpha-2/CHRNA2 sub-subfamily","ligand-gated ion channel",,-1.2395376326823786,"Ion Channel",,2,,825,108,,28.4978522483771,25847220|25770198|25450229|24950454|24467848|24253422|23943838|21287502|20736995|20734064|20584212|20231857|20201926|19383498|19307444|19259974|19156168|19086053|19059502|19058950|18991851|18588430|18384978|18226955|18165968|17602836|17559419|17373692|16826524|16421571|16344560|15996750|15489334|15028279|14702039|12783266|12477932|12121305|10336173|9193799|8996215|8906617|7708749|7570187|1505988
/idg/targets/Q15825,Q15825,CHRNA6,"Neuronal acetylcholine receptor subunit alpha-6","After binding acetylcholine, the AChR responds by an extensive change in conformation that affects all subunits and leads to opening of an ion-conducting channel across the plasma membrane.",Tchem,"Alpha-6/CHRNA6 sub-subfamily","ligand-gated ion channel",,-1.1688892729940972,"Ion Channel",,17,9,428,62,,26.287748779405575,25823894|25068303|24886653|24792900|24675634|24401102|24253422|24085295|23899432|23227187|23002780|22315221|21917987|21873428|21832048|21831805|20923852|20854418|20736995|20734064|20584212|20418888|20231857|20029407|19698703|19564872|19500157|19259974|19204725|19156168|19086053|19059502|18940593|18940582|18704094|18198416|18055561|17373692|17324557|17207965|17081983|16421571|15489334|14702039|12537063|12477932|12406580|12195439|12150770|8950106|8906617
/idg/targets/Q14573,Q14573,ITPR3,"Inositol 1,4,5-trisphosphate receptor type 3","Receptor for inositol 1,4,5-trisphosphate, a second messenger that mediates the release of intracellular calcium.",Tchem,"Ryanodine-inositol 1,4,5-triphosphate receptor calcium channel (rir-cac) family","ligand-gated ion channel",,-2.501998387700862,"Ion Channel",,8,5,5857,127,,55.707559281626125,26009177|25996873|25966694|25796361|25378392|24469450|24285081|24275569|23992640|23983250|23955339|23936024|23850713|23722424|23618877|23382219|23186163|22552281|22100703|22082873|21900946|21501587|21269460|21075448|21062895|20881960|20660057|20628086|20618519|20558539|20395455|20379614|20103623|20068231|19946888|19913121|19851445|19730683|19706527|19690332|19553469|19553259|19193873|19052258|19050248|18826956|18669648|18586264|18544901|18539593|18434505|18340361|18275062|18219441|17496801|17437169|17081983|16960798|15623527|15051494|14707143|14702039|14685260|14666665|14574404|12606721|12477932|12032348|11524429|11413485|11290752|11163362|11149946|11035010|10980191|10874040|10843712|10828023|10692497|10611319|8388391|8385102|8288584|8081734|7559486|1693919
/idg/targets/Q14571,Q14571,ITPR2,"Inositol 1,4,5-trisphosphate receptor type 2","Receptor for inositol 1,4,5-trisphosphate, a second messenger that mediates the release of intracellular calcium. This release is regulated by cAMP both dependently and independently of PKA (By similarity).",Tchem,"Ryanodine-inositol 1,4,5-triphosphate receptor calcium channel (rir-cac) family","ligand-gated ion channel",,-1.897678484397218,"Ion Channel",,21,17,1862,86,,57.505912655207126,26694163|26009177|25966694|25779662|25499268|25329695|25303641|24797322|24665060|24556642|24415751|24275569|23983250|23955339|23582047|23382219|23186163|23131553|22010048|21852551|21555518|21269460|21063100|20935629|20628086|20395455|20379614|19946888|19913121|19590686|19549843|19464757|19193627|19120137|18936250|18669648|18519826|18249094|17827064|17437169|16541075|16344560|15342556|14684825|12032348|11694504|11413485|11336651|11163362|11053263|11013462|10970773|10874040|10843712|10828023|9729462|8081734|1693919
/idg/targets/Q96KK3,Q96KK3,KCNS1,"Potassium voltage-gated channel subfamily S member 1","Potassium channel subunit that does not form functional channels by itself. Can form functional heterotetrameric channels with KCNB1 and KCNB2; modulates the delayed rectifier voltage-gated potassium channel activation and deactivation rates of KCNB1 and KCNB2 (PubMed:10484328).",Tclin,"Kv9.1/KCNS1 sub-subfamily","voltage-gated potassium channel",,-0.8707161115621345,"Ion Channel",,,,647,29,,26.43944526120611,24392765|24373571|23314412|22925353|20724292|16382104|15489334|12477932|11780052|11549316|10484328|9305895
/idg/targets/Q01118,Q01118,SCN7A,"Sodium channel protein type 7 subunit alpha","Mediates the voltage-dependent sodium ion permeability of excitable membranes. Assuming opened or closed conformations in response to the voltage difference across the membrane, the protein forms a sodium-selective channel through which Na(+) ions may pass in accordance with their electrochemical gradient.",Tclin,"SCN7A subfamily","voltage-gated calcium channel",,-0.9598726770080791,"Ion Channel",,18,12,7907,74,,27.594948162652095,26537257|25393565|24275569|19451621|18029348|17339538|15815621|14669210|12477932|11144347|10198179|8889548|8188276|7874451|1846440|1317577
/idg/targets/P18507,P18507,GABRG2,"Gamma-aminobutyric acid receptor subunit gamma-2","Component of the heteropentameric receptor for GABA, the major inhibitory neurotransmitter in the vertebrate brain. Functions also as histamine receptor and mediates cellular responses to histamine. Functions as receptor for diazepines and various anesthetics, such as pentobarbital; these are bound at a separate allosteric effector binding site. Functions as ligand-gated chloride channel.",Tclin,"GABRG2 sub-subfamily","ligand-gated ion channel",,-1.9144290230206125,"Ion Channel",,22,20,1880,261,,37.885785676160346,26239769|26016529|26005849|25731747|25726841|24912277|24874541|24798517|24776921|24630281|24480790|24425869|24407264|24368169|24199598|24061200|23720301|23677991|23308109|23287319|23266428|23257655|23140995|23069679|22750526|22572707|22539854|22239287|22011963|21983990|21908847|21751815|21729720|21714819|21474657|21219304|20583128|20485450|20468064|20356767|20132297|20098824|19874574|19854014|19842164|19834535|19705103|19682861|19650112|19553237|19523047|19522081|19428381|19292758|19236456|19219857|19086053|19078961|19065515|19019179|18825662|18755274|18566737|18292428|18197653|18175077|18085588|17927801|17880575|17641256|17440936|17162195|17124266|16924025|16806831|16627470|16412095|16344560|16172613|15955415|15772696|15542698|15489334|15470132|15372022|15342642|15257153|15033447|15028279|15016806|14981251|14966130|14736867|14702039|14625018|14593118|14569258|12759178|12694927|12672902|12574411|12477932|12384214|12367595|12367594|12232773|12225856|12117362|11948245|11328646|11326275|11326274|11140951|10659839|10449790|9892355|8875185|8382267|7851879|2538761|1321425|1321150
/idg/targets/P18505,P18505,GABRB1,"Gamma-aminobutyric acid receptor subunit beta-1","Component of the heteropentameric receptor for GABA, the major inhibitory neurotransmitter in the vertebrate brain. Functions also as histamine receptor and mediates cellular responses to histamine. Functions as receptor for diazepines and various anesthetics, such as pentobarbital; these are bound at a separate allosteric effector binding site. Functions as ligand-gated chloride channel (By similarity).",Tclin,"GABRB1 sub-subfamily","ligand-gated ion channel",,-1.3513468172264707,"Ion Channel",,1,,1424,282,,36.15223279057716,26950270|25660468|25566775|25241062|25192656|24722188|24022508|23917429|23392927|23251661|22393585|21751815|20848605|20843900|20468064|20379614|19874574|19567891|19078961|18650446|18281286|17655760|16800828|16770606|16278087|15815621|15489334|15337300|14702039|12601092|12595241|12477932|11606067|11350968|11324945|11140838|11085308|10900018|10449790|10195104|10023064|9039914|8178835|8125298|2465923|2160058|1655634|1652891|1323140|1321150
/idg/targets/Q99250,Q99250,SCN2A,"Sodium channel protein type 2 subunit alpha","Mediates the voltage-dependent sodium ion permeability of excitable membranes. Assuming opened or closed conformations in response to the voltage difference across the membrane, the protein forms a sodium-selective channel through which Na(+) ions may pass in accordance with their electrochemical gradient.",Tclin,"Nav1.2/SCN2A subfamily","voltage-gated calcium channel",,-3.098759697926691,"Ion Channel",,157,84,38770,107,,43.64988910624612,26637798|26555645|26311622|26291284|25998125|25961639|25818041|25459969|25457084|25344690|25155934|24718902|24659627|24579881|24337656|24297919|24220630|24024966|23935176|23859570|23827426|23758435|23550958|23360469|23016767|22677033|22612257|22591750|22525008|22495306|22029951|21762452|21439835|21377452|21156207|20956790|20602612|20379614|20371507|20346423|19786696|19783390|19743470|19738391|19694741|19465131|19401682|19270815|19129176|18784617|18479388|17805013|17715289|17641256|17544618|17467289|17386050|16914293|16847056|16652168|16464983|16417554|16382098|16344560|16122630|16052353|15815621|15342556|15316014|15249644|15048894|15028761|12930796|12610651|12477932|12243921|12165424|11738931|11371648|11326335|11245985|11000491|10486327|10344788|8889548|2571571|1846440|1325650|1317301
/idg/targets/Q03721,Q03721,KCNC4,"Potassium voltage-gated channel subfamily C member 4","This protein mediates the voltage-dependent potassium ion permeability of excitable membranes. Assuming opened or closed conformations in response to the voltage difference across the membrane, the protein forms a potassium-selective channel through which potassium ions may pass in accordance with their electrochemical gradient.",Tclin,"Kv3.4/KCNC4 sub-subfamily","voltage-gated potassium channel",,-1.7322023997239189,"Ion Channel",,8,,1785,187,,39.33586678484642,25609640|23443853|22473424|21912965|20707712|20593490|20378681|20093253|16710414|16449802|16382104|16344560|16341674|15489334|15485486|12477932|10048926|9649584|9000078|7993631|1920536|1740329|1381835
/idg/targets/P31644,P31644,GABRA5,"Gamma-aminobutyric acid receptor subunit alpha-5","GABA, the major inhibitory neurotransmitter in the vertebrate brain, mediates neuronal inhibition by binding to the GABA/benzodiazepine receptor and opening an integral chloride channel.",Tclin,"GABRA5 sub-subfamily","ligand-gated ion channel",,-1.5429247936116695,"Ion Channel",,3,1,1273,120,,32.60831059657728,26169564|25663431|25660468|25211390|24755890|24227714|22546616|22020285|21751815|20843900|20692323|20628086|20468064|19913121|19736351|19328558|19086053|19078961|19058789|17957331|17680603|17580321|17370265|17353214|16674551|16344560|16080114|15882799|15489334|15033447|14702039|12477932|12048673|11378843|11287792|11140838|9668167|9205108|9126483|8388764|7851879|1338907|1321750
