"URL","Uniprot ID","GeneSymbol","Name","Description","Development Level","DTOClass","PantherClass","ChemblClass","Novelty","Target Family","Function","GrantCount","R01Count","PatentCount","AntibodyCount","PubmedCount","PMIDs"
/idg/targets/P34981,P34981,TRHR,"Thyrotropin-releasing hormone receptor","Receptor for thyrotropin-releasing hormone. This receptor is mediated by G proteins which activate a phosphatidylinositol-calcium second messenger system.",Tclin,"Class A rhodopsin like",receptor,,-1.8489766201451654,GPCR,,18,4,4964,171,,27.728126506768586,23543262|22240728|20345371|19906838|19541745|19268274|19086053|18724972|16020481|15489334|15117874|14599121|12805411|12477932|12393857|12023974|11278883|9886052|9794253|9141550|8770906|8703031|8396925|8395824|8243797|8128317|8005602|7918619|7501234
/idg/targets/O00222,O00222,GRM8,"Metabotropic glutamate receptor 8","G-protein coupled receptor for glutamate. Ligand binding causes a conformation change that triggers signaling via guanine nucleotide-binding proteins (G proteins) and modulates the activity of down-stream effectors, such as adenylate cyclase. Signaling inhibits adenylate cyclase activity.",Tchem,"Metabotropic glutamate receptor",receptor,,-1.9418181450007745,GPCR,,25,19,7349,272,,41.747811127965356,26655190|25978827|25918841|25588301|25060954|24821406|23420844|21493956|20800221|20560679|20398908|20379614|20237162|20201926|20009918|19268276|19156168|19058789|19023099|18618593|18195715|17975119|17955477|17684544|17167337|16144832|15489334|15211621|12853948|12477932|11943148|11912074|11329013|11166323|10216218|9473604|9299241|8824806
/idg/targets/Q92633,Q92633,LPAR1,"Lysophosphatidic acid receptor 1","Receptor for lysophosphatidic acid (LPA) (PubMed:9070858, PubMed:19306925, PubMed:25025571, PubMed:26091040). Plays a role in the reorganization of the actin cytoskeleton, cell migration, differentiation and proliferation, and thereby contributes to the responses to tissue damage and infectious agents. Activates downstream signaling cascades via the G(i)/G(o), G(12)/G(13), and G(q) families of heteromeric G proteins. Signaling inhibits adenylyl cyclase activity and decreases cellular cAMP levels (PubMed:26091040). Signaling triggers an increase of cytoplasmic Ca(2+) levels (PubMed:19656035, PubMed:19733258, PubMed:26091040). Activates RALA; this leads to the activation of phospholipase C (PLC) and the formation of inositol 1,4,5-trisphosphate (PubMed:19306925). Signaling mediates activation of down-stream MAP kinases (By similarity). Contributes to the regulation of cell shape. Promotes Rho-dependent reorganization of the actin cytoskeleton in neuronal cells and neurite retraction (PubMed:26091040). Promotes the activation of Rho and the formation of actin stress fibers (PubMed:26091040). Promotes formation of lamellipodia at the leading edge of migrating cells via activation of RAC1 (By similarity). Through its function as lysophosphatidic acid receptor, plays a role in chemotaxis and cell migration, including responses to injury and wounding (PubMed:18066075, PubMed:19656035, PubMed:19733258). Plays a role in triggering inflammation in response to bacterial lipopolysaccharide (LPS) via its interaction with CD14. Promotes cell proliferation in response to lysophosphatidic acid. Required for normal skeleton development. May play a role in osteoblast differentiation. Required for normal brain development. Required for normal proliferation, survival and maturation of newly formed neurons in the adult dentate gyrus. Plays a role in pain perception and in the initiation of neuropathic pain (By similarity).",Tchem,"Lysophospholipid (LPA) receptor",receptor,,-2.3167529800625664,GPCR,,59,37,23418,215,,39.235889566398335,26740622|26327335|26268898|26123684|26091040|25732591|25273676|25025571|24828490|24602016|24275569|24061591|23838008|23569130|23291589|23017203|22824789|22797060|22659570|22021336|21978933|21971049|21738480|21234797|21116120|20881960|20708100|20659327|20628086|19913121|19899077|19860625|19853236|19733258|19656035|19420982|19306925|19081821|19025891|18754873|18703779|18627789|18625619|18617617|18577758|18325907|18089805|18089565|18066075|18006645|17923111|17531530|17496233|16809448|16754659|16716145|16263766|15755723|15489334|15292052|15208267|15164053|14702039|14696401|14688263|12761501|12670925|12668728|12477932|12393875|12123830|11948806|11093753|9893266|9804623|9600933|9070858|9069262|8922387
/idg/targets/O14842,O14842,FFAR1,"Free fatty acid receptor 1","G-protein coupled receptor for medium and long chain saturated and unsaturated fatty acids that plays an important role in glucose homeostasis. Fatty acid binding increases glucose-stimulated insulin secretion, and may also enhance the secretion of glucagon-like peptide 1 (GLP-1). May also play a role in bone homeostasis; receptor signaling activates pathways that inhibit osteoclast differentiation (By similarity). Ligand binding leads to a conformation change that triggers signaling via G-proteins that activate phospholipase C, leading to an increase of the intracellular calcium concentration. Seems to act through a G(q) and G(i)-mediated pathway.",Tchem,"Free fatty acid receptor",receptor,,-2.365071539865166,GPCR,,23,3,29866,213,,19.66372913020271,26974599|26968637|26869446|26505901|26408932|26342087|26282200|26157145|26105050|26028412|25795558|25679385|25131623|25092426|25043059|25038452|24550142|24130766|24035997|23861168|23378609|23023155|22712802|22493486|22106100|21570468|21552566|20628086|20227312|19913121|19758793|19460454|19401434|19068482|19047536|19009545|18947221|18927207|18827341|18583466|18191887|17987108|17699519|17525159|17200419|16525841|16289108|15736105|15695516|15684720|15606695|15489334|12629551|12565875|12496284|12477932|9344866
/idg/targets/Q7Z601,Q7Z601,GPR142,"Probable G-protein coupled receptor 142","Orphan receptor.",Tchem,"Class A rhodopsin like",receptor,,-0.9534828678657025,GPCR,,2,,1617,129,,15.695259695978097,18029348|15845401|14623098|12679517|12477932
/idg/targets/P30411,P30411,BDKRB2,"B2 bradykinin receptor","Receptor for bradykinin. It is associated with G proteins that activate a phosphatidylinositol-calcium second messenger system.",Tclin,"Bradykinin receptor",receptor,,,GPCR,,,,12693,127,,42.09047271385033,26907838|26362411|26360782|26235941|25970620|25842860|25713410|25641172|25529519|25289859|25109623|25078958|24401952|24304135|24236827|24211782|24047499|23805043|23730990|23613132|23597562|23588115|23454239|23428345|23362199|23351078|23275384|23243416|23224295|23176367|23132855|23127247|23093849|22935637|22900090|22706620|22706224|22653778|22468762|22304584|22108573|22047990|22016392|21986469|21871009|21719759|21626144|21602894|21600887|21586566|21451024|21210858|21145390|21108627|21052031|20952631|20944660|20856803|20628086|20602751|20592051|20511677|20473401|20300066|20201926|20189583|20050188|20045189|20044476|20036225|19913121|19885862|19854233|19744011|19725054|19716087|19628666|19580784|19578796|19565561|19456859|19420105|19404481|19339996|19120546|19110485|19086053|19082699|19074839|19038786|19017652|18938142|18927465|18810490|18672896|18577888|18467203|18430865|18258629|18240029|18187413|18180402|18096516|18039523|17852785|17593394|17569300|17522594|17420253|17363739|17328065|17327486|17303584|17299793|17207964|17110500|17077303|17030791|16950802|16754659|16740128|16600946|16489763|16461337|16344560|16294326|16263113|16144969|15894833|15805101|15771553|15664665|15654972|15643126|15643125|15634338|15489334|15301669|15281091|15161928|15117835|15114524|15112434|15033977|14607851|14499231|12851878|12705334|12640257|12522467|12489797|12481150|12477932|12450400|12177051|12130679|12107246|12063092|12039525|12025967|11710536|11699055|11517947|11517230|11446495|11409654|11324803|10993080|10748135|10681501|10653985|10510297|10469138|10188626|10085087|8900488|8777990|8652530|8394991|8302267|8063797|7916737|7835885|7779090|7779089|2834384|1329734|1314587
/idg/targets/P41180,P41180,CASR,"Extracellular calcium-sensing receptor","Senses changes in the extracellular concentration of calcium ions. The activity of this receptor is mediated by a G-protein that activates a phosphatidylinositol-calcium second messenger system.",Tclin,"Calcium-sensing receptor","ionotropic glutamate receptor",,-3.1935079889821254,GPCR,,444,187,,402,,40.0556049463886,27050483|26994139|26764418|26665756|26654249|26436544|26431875|26317416|26252839|26166472|26158657|26153034|26107257|25986659|25977473|25972035|25910996|25904744|25786244|25766501|25758239|25705702|25701780|25701758|25695075|25631355|25420019|25401741|25382680|25365856|25331955|25305020|25292184|25270285|25134967|25104082|25091521|25080008|25069966|25063217|25039540|25019182|24948534|24947037|24930987|24905090|24854525|24842051|24832896|24770445|24691920|24584713|24559921|24517148|24481145|24455835|24454825|24336654|24297799|24264723|24244430|24238055|24217682|24133354|24120622|24101400|24098349|24068962|24013548|23946278|23917029|23913941|23864702|23860708|23856265|23817301|23764372|23756480|23740560|23674327|23639611|23569134|23555732|23552627|23533647|23372019|23334987|23300272|23287098|23271661|23269116|23247143|23228129|23169696|23125333|23108190|23103379|23009664|22798347|22789683|22730443|22577108|22449852|22424352|22422767|22403735|22315359|22278364|22210744|22192860|22187299|22158862|22144504|22107799|22094462|22024717|22010828|21966463|21965686|21843504|21667241|21645025|21643651|21566074|21532883|21521328|21441391|21414629|21393549|21369680|21340433|21317879|21240254|21209619|21187282|21183554|21130730|21084311|21082232|21048031|20861236|20846291|20826781|20798521|20705733|20697181|20668040|20661308|20654748|20648625|20634891|20631026|20628086|20602573|20595056|20558539|20558521|20457124|20424473|20421307|20364112|20361938|20237496|20164288|20130845|20067903|20034274|19915295|19913121|19912241|19887834|19839774|19789209|19716891|19706842|19695239|19692168|19690432|19640368|19625176|19621386|19580466|19474519|19471101|19453261|19432691|19423559|19397786|19389809|19350667|19328421|19285978|19257819|19237714|19179454|19170196|19157541|19133942|19088423|19073830|19066294|19058262|19038444|19035514|19011996|18980667|18938753|18852253|18843020|18796518|18756473|18751724|18712808|18703641|18680227|18676680|18622738|18621740|18577758|18525093|18497443|18443236|18410554|18393231|18348986|18328986|18322048|18296474|18240029|18065418|17979873|17974568|17962359|17932932|17853337|17698911|17623778|17591780|17555508|17537980|17513419|17482347|17478419|17473068|17463182|17426287|17374709|17374704|17372216|17332735|17331389|17320849|17310098|17309124|17284438|17138967|17132283|17124506|17122384|17110864|17097611|17062884|17054460|17046587|17018660|16938272|16854379|16754659|16740430|16738533|16735501|16642557|16622736|16616098|16608894|16598859|16596260|16513638|16509534|16497624|16472767|16278666|16218047|16147994|16117875|16109841|15960151|15888439|15879434|15864123|15837785|15805541|15781005|15718278|15684428|15657061|15637145|15613438|15598778|15591042|15579740|15579475|15572418|15551332|15531522|15501733|15489334|15472173|15219850|15201280|14985373|14976203|14729680|14713274|14660633|14508624|12915654|12914574|12899245|12890593|12783889|12773131|12700051|12656660|12605346|12574201|12574188|12544508|12517779|12477932|12469911|12459170|12409307|12399473|12241879|12239240|12150336|12107202|12095982|12052452|12050233|12040821|12036954|12018449|11984699|11907035|11762699|11589681|11390380|11390379|11248745|11161843|11108243|11095989|11013439|10843194|10487661|10468915|10405337|10023897|9920407|9920108|9852126|9722601|9694886|9677383|9661634|9298824|9253359|9253358|9217223|9168937|8813042|8756555|8733126|8702647|8698326|8675635|8613532|8597637|7916660|7874174|7759551|7726161|7677761|7673400
/idg/targets/P41146,P41146,OPRL1,"Nociceptin receptor","G-protein coupled opioid receptor that functions as receptor for the endogenous neuropeptide nociceptin. Ligand binding causes a conformation change that triggers signaling via guanine nucleotide-binding proteins (G proteins) and modulates the activity of down-stream effectors. Signaling via G proteins mediates inhibition of adenylate cyclase activity and calcium channel activity. Arrestins modulate signaling via G proteins and mediate the activation of alternative signaling pathways that lead to the activation of MAP kinases. Plays a role in modulating nociception and the perception of pain. Plays a role in the regulation of locomotor activity by the neuropeptide nociceptin.",Tchem,"Class A rhodopsin like",receptor,,-2.714269457800143,GPCR,,211,163,44848,133,,38.150322582842996,26349406|25677778|25677777|25677776|25677775|25677773|25677768|25013167|23799031|23740899|23597562|23086955|22849833|22596163|21709374|21656184|20888736|20682755|20032820|19874574|19501074|19058789|18577758|18286384|18269382|18247127|18240029|18191876|17910740|17456499|17167337|16807742|16800795|15489334|15276231|15146197|15086532|15016723|14660000|12801588|12576178|12568343|12477932|12399106|12393946|12130708|11780052|11726686|11238602|11097863|11090272|10998524|10965058|10692489|10571060|9862775|9521323|8137918|7566152|7500847|2834384
/idg/targets/P41143,P41143,OPRD1,"Delta-type opioid receptor","G-protein coupled receptor that functions as receptor for endogenous enkephalins and for a subset of other opioids. Ligand binding causes a conformation change that triggers signaling via guanine nucleotide-binding proteins (G proteins) and modulates the activity of down-stream effectors, such as adenylate cyclase. Signaling leads to the inhibition of adenylate cyclase activity. Inhibits neurotransmitter release by reducing calcium ion currents and increasing potassium ion conductance. Plays a role in the perception of pain and in opiate-mediated analgesia. Plays a role in developing analgesic tolerance to morphine.",Tclin,"Class A rhodopsin like",receptor,,-1.9574185815100058,GPCR,,22,10,2943,222,,34.41173816853385,26549838|26402014|26233486|26211551|25439010|25178105|24798333|24628261|24613828|24413399|24126707|23903826|23836900|23427138|23318717|23222260|22795689|22752269|22500942|22417668|22235275|22184124|22101011|21810780|21464208|21361347|21234650|21079607|20734064|20528919|20468064|20300121|20237496|20066010|19874574|19692168|19625176|19581316|19520863|19416973|19344370|19183129|19170196|19086053|19058789|19032295|19000170|18753988|18703511|18687376|18676680|18577758|18537939|18518925|18455254|18395423|18307412|18240029|18213616|18200497|18182056|17622222|17588601|17565992|17550902|17503481|17374034|16808998|16806108|16741914|16710414|16331961|16325578|16053916|15317820|15086532|14999000|14745298|14535952|12847517|12740597|12477932|12413885|12142540|12116270|11316510|11278447|11259507|11259487|11085981|11078827|11076863|11076532|11069979|11040053|10982041|10788493|10385123|9548483|9166747|8415697|8393523|8201839|8020949|7808419|2834384|1671672|1335167
/idg/targets/P41145,P41145,OPRK1,"Kappa-type opioid receptor","G-protein coupled opioid receptor that functions as receptor for endogenous alpha-neoendorphins and dynorphins, but has low affinity for beta-endorphins. Also functions as receptor for various synthetic opioids and for the psychoactive diterpene salvinorin A. Ligand binding causes a conformation change that triggers signaling via guanine nucleotide-binding proteins (G proteins) and modulates the activity of down-stream effectors, such as adenylate cyclase. Signaling leads to the inhibition of adenylate cyclase activity. Inhibits neurotransmitter release by reducing calcium ion currents and increasing potassium ion conductance. Plays a role in the perception of pain. Plays a role in mediating reduced physical activity upon treatment with synthetic opioids. Plays a role in the regulation of salivation in response to synthetic opioids. May play a role in arousal and regulation of autonomic and neuroendocrine functions.",Tclin,"Class A rhodopsin like",receptor,,-2.4654281941592595,GPCR,,142,70,7765,261,,35.71790364143018,26692286|26372966|26300544|26233486|25866368|25293321|25289860|25241033|25229257|25177835|25133923|25013167|24651466|24616919|24603327|24525640|24405578|24274990|24121503|23995774|23967269|23962922|23574786|23392455|23277131|23086943|22989890|22764240|22752269|22730276|22437504|22200678|22138325|21666232|21447649|21388957|20734064|20729876|20468064|20401607|19874574|19804796|19086053|19058789|19032295|18767415|18577758|18537939|18518925|18353307|18319328|18240029|18213616|17711303|17702750|17622222|17538007|17374034|17373729|17121830|16924269|16431922|16421571|16344560|16331961|16053916|15952771|15608558|15489334|15086532|15070904|14745298|14702039|12815037|12477932|12413885|12004055|11726686|11316510|11223000|11069979|10959409|10871647|9572309|8755601|8188308|8060324|7929306|7869844|7624359
/idg/targets/O95665,O95665,NTSR2,"Neurotensin receptor type 2","Receptor for the tridecapeptide neurotensin. It is associated with G proteins that activate a phosphatidylinositol-calcium second messenger system.",Tchem,"Neurotensin receptor",receptor,,-1.480685984837042,GPCR,,11,2,2938,162,,24.60942740491047,26298774|23109725|20468071|20048080|19968961|19874574|19086053|18624930|16754659|15815621|15489334|15383539|12477932|12150975|12065070|12036977|11801734|11564178|10390649|9851594|8795617|8647296
/idg/targets/Q9HB89,Q9HB89,NMUR1,"Neuromedin-U receptor 1","Receptor for the neuromedin-U and neuromedin-S neuropeptides.",Tchem,"Neuromedin U receptor",receptor,,-1.9941719618960898,GPCR,,11,,6744,128,,24.675253410411784,24270810|23400010|18577758|15815621|15635449|15489334|15342556|12477932|10899166|10811630|10783389|9782091
/idg/targets/P29371,P29371,TACR3,"Neuromedin-K receptor","This is a receptor for the tachykinin neuropeptide neuromedin-K (neurokinin B). It is associated with G proteins that activate a phosphatidylinositol-calcium second messenger system. The rank order of affinity of this receptor to tachykinins is: neuromedin-K > substance K > substance P.",Tchem,"Tachykinin receptor",receptor,,-2.3665285144694814,GPCR,,70,46,16251,236,,31.805855695479234,25452470|25231870|25153567|25077900|24802197|24434351|24376026|23983264|23656837|23643382|23597562|23329188|23019350|22766261|22424618|22031817|20503287|20395662|20332248|20332099|20194706|19755480|19258923|19079066|18835556|18577758|18422838|18287949|18203813|17703412|17448763|16754659|16709596|15489334|15130944|12477932|11786503|10866201|10189055|9272936|8990205|8925404|2452993|1374246|1315051|1312928|1312036
/idg/targets/P43657,P43657,LPAR6,"Lysophosphatidic acid receptor 6","Binds to oleoyl-L-alpha-lysophosphatidic acid (LPA). Intracellular cAMP is involved in the receptor activation. Important for the maintenance of hair growth and texture.",Tchem,"Lysophospholipid (LPA) receptor",receptor,,-1.476247551928376,GPCR,,6,,5909,92,,31.634117478602967,25849892|25589345|25119526|24602016|23773027|23084965|22621192|22531990|22385360|21426374|21048031|19529952|19386608|19292720|19061667|18830268|18803659|18692127|18577758|18461368|18297072|18297070|18240029|17974005|16754659|15582581|15489334|15057823|14702039|12477932|11004484|10737800|9755289|9240460|8889552|8125298|7902321
/idg/targets/Q13304,Q13304,GPR17,"Uracil nucleotide/cysteinyl leukotriene receptor","Dual specificity receptor for uracil nucleotides and cysteinyl leukotrienes (CysLTs). Signals through G(i) and inhibition of adenylyl cyclase. May mediate brain damage by nucleotides and CysLTs following ischemia.",Tchem,"Leukotriene receptor",receptor,,-2.164408978943584,GPCR,,7,,28770,261,,24.289696962640086,25807830|25624481|24613411|24150254|23908386|23801362|23288840|21531793|21261596|20148890|19625605|18533035|16990797|16754659|16344560|15489334|14702039|12477932|9523551|9092554|8558062|2834384
/idg/targets/Q02643,Q02643,GHRHR,"Growth hormone-releasing hormone receptor","Receptor for GRF, coupled to G proteins which activate adenylyl cyclase. Stimulates somatotroph cell growth, growth hormone gene transcription and growth hormone secretion.",Tclin,"Glucagon receptor","antibacterial response protein",,-2.0812343981001784,GPCR,,37,26,5628,192,,30.20879803235708,25761575|25752763|25541890|25153028|24479854|24057284|23789946|23602557|23052699|22489751|22160161|21995288|21816782|21044116|20819778|20810604|20734064|20634197|20628086|20453000|20424473|20374725|19965916|19913121|19897610|19733620|19640273|19622623|19567534|19524226|19487270|19453261|19209235|19086053|19029774|18785993|18629632|18577758|18255167|18240029|18034778|17546465|17356054|16959974|16820890|16606630|16344560|16284391|16214911|15944917|15362970|12867592|12853948|12794696|12690205|12656663|12606621|12534354|12444890|12424433|12364462|12220735|12220726|12126741|12036966|11773624|11232012|10962031|10461027|10429879|10084571|9814493|9482665|9467553|8528260|8188233|7680413|7629234|7559877|1333056
/idg/targets/P28223,P28223,HTR2A,"5-hydroxytryptamine receptor 2A","(Microbial infection) Acts as a receptor for human JC polyomavirus/JCPyV.",Tclin,"5-HT2 receptor",receptor,,-3.3235990663069606,GPCR,,781,429,560492,217,,38.17380713795888,26845861|26812280|26768715|26758213|26738766|26544898|26261165|26234928|26206285|26075944|26051731|26041607|25974269|25772786|25758572|25658328|25649181|25649022|25563748|25486590|25459290|25366721|25322896|25314747|25314362|25270656|25223859|25174699|25150943|25069264|25043477|25041420|25019276|24969868|24968012|24962835|24959950|24836087|24801750|24770757|24763081|24755731|24753316|24637012|24614691|24398658|24314147|24257701|24244317|24178752|24089568|24065538|24055687|23988500|23973249|23904143|23900445|23894004|23880519|23859711|23857836|23857788|23844689|23842608|23808549|23759279|23715234|23544600|23537943|23537781|23494654|23457454|23431136|23404241|23362947|23360120|23321485|23318131|23317793|23314176|23311440|23303045|23301505|23274704|23254357|23250597|23241418|23176747|23159831|23158458|23129762|23096916|23088179|23063294|23045337|22947179|22907732|22751492|22740152|22717018|22681516|22664549|22661198|22612784|22589738|22564712|22561477|22558144|22522758|22397586|22300836|22281949|22176604|22124593|22095614|22074567|22036916|22006095|21977970|21930285|21917318|21900033|21874579|21849982|21838737|21803171|21739010|21649857|21646575|21645528|21621273|21598376|21550210|21464131|21457069|21384582|21348951|21325954|21320838|21305503|21267461|21214634|21136126|21125150|21098981|21089166|21055833|21049304|21041608|21035274|20945968|20941551|20937529|20930387|20888323|20873971|20862259|20827275|20817074|20807249|20736957|20734064|20683774|20677439|20673868|20660194|20628446|20628086|20623453|20602615|20594303|20589614|20580209|20565774|20545463|20538960|20538346|20521326|20515362|20510480|20478362|20471101|20468064|20464528|20453658|20452754|20452482|20451351|20436453|20431430|20421848|20407490|20403506|20396435|20385906|20379614|20351714|20338635|20218802|20211215|20203198|20198576|20179740|20177409|20125193|20075642|20071033|20047709|20043006|20039947|20025927|20022223|20010450|20006992|19997080|19959344|19956635|19937159|19936617|19924111|19913121|19913072|19910872|19897250|19874574|19863848|19855357|19844076|19842167|19829168|19820407|19764480|19763327|19758789|19758204|19742166|19727210|19712556|19693267|19690620|19672240|19647327|19647026|19639876|19636338|19590397|19584773|19566713|19560507|19559762|19556740|19545856|19506906|19494443|19493540|19474802|19457377|19455600|19445671|19439249|19435465|19428704|19420105|19389456|19387614|19381154|19365399|19361869|19353636|19352591|19352218|19339052|19328558|19328219|19321655|19221690|19213611|19193342|19192439|19184136|19170664|19162119|19156168|19142110|19111907|19111403|19102423|19095219|19086053|19077664|19077438|19060480|19058789|19057895|19037529|19032968|19026982|19000940|18982172|18982004|18977241|18958185|18937842|18937294|18855532|18849890|18832011|18826444|18821565|18802937|18801406|18797395|18783799|18775534|18771483|18771015|18762964|18761744|18712714|18707693|18703043|18657250|18618671|18611292|18602445|18583979|18579595|18577758|18573276|18562401|18552399|18516948|18513383|18511303|18502553|18480698|18476671|18460771|18454098|18436425|18430065|18420180|18405062|18389501|18379473|18370802|18368410|18366104|18364387|18359159|18349694|18336767|18334271|18314859|18297054|18288096|18270970|18253134|18247315|18241316|18240029|18215653|18198266|18197272|18196244|18191318|18182772|18181968|18163387|18086475|18079067|18063936|18006541|17964050|17956758|17944104|17938636|17924589|17922252|17899021|17804117|17728663|17715398|17713649|17697394|17688403|17655760|17625040|17622759|17617023|17614196|17601350|17590256|17564514|17544547|17525976|17521439|17510953|17506229|17504248|17503984|17487576|17481814|17440930|17420819|17407792|17406648|17401157|17339524|17291660|17280648|17240119|17225991|17221846|17221840|17203304|17185512|17102980|17098333|17093889|17092965|17056873|17003810|17000047|16967466|16958038|16899354|16876316|16874005|16856120|16806099|16778329|16770336|16767413|16762472|16762419|16754659|16741915|16710319|16701945|16699051|16642436|16640790|16633140|16580628|16545942|16537434|16517693|16491645|16464220|16449821|16443280|16434999|16397402|16382194|16362639|16344560|16328014|16314884|16302021|16281377|16272956|16258205|16231475|16215954|16187138|16179957|16127283|16087994|15999344|15965969|15950062|15915764|15893580|15891581|15862800|15857569|15831837|15826503|15722960|15722953|15722190|15717291|15659047|15581469|15564892|15562295|15550673|15533210|15489334|15483560|15476175|15469201|15383158|15364038|15341275|15313842|15309313|15285608|15274035|15245785|15241435|15232358|15211639|15211529|15190056|15167698|15140279|15083167|15057823|15052272|15048655|15048642|15037867|15005715|15000807|14988405|14967409|14744462|14744461|14741324|14730199|14702039|14699448|14698468|14681967|14668201|14623359|14610521|14566344|14566219|14531760|14514498|14508013|12957335|12927326|12898571|12886034|12877392|12875919|12874600|12830506|12815744|12759158|12714112|12711403|12707936|12695524|12685303|12682061|12650952|12624948|12607287|12606842|12606840|12605580|12585698|12579508|12532038|12522576|12477932|12476319|12475403|12454564|12231269|12202283|12167522|12140776|12109966|12105278|12079891|12063151|12057029|11992560|11989622|11983190|11956670|11920859|11920858|11918989|11916537|11842624|11814537|11771315|11732859|11725820|11566166|11526996|11526993|11525423|11490436|11489292|11444684|11431075|11421130|11409694|11378836|11317230|11317228|11317227|11311507|11300730|11172633|11150294|11140838|11121203|11121202|11121191|11121184|10581480|10391209|9635956|9169451|9153397|9130948|9109547|8655141|8622505|8035173|7582481|2300586|2032718|1980030|1722404|1330647|1323014
/idg/targets/P30518,P30518,AVPR2,"Vasopressin V2 receptor","Receptor for arginine vasopressin. The activity of this receptor is mediated by G proteins which activate adenylate cyclase. Involved in renal water reabsorption.",Tclin,"Class A rhodopsin like",receptor,,-3.2687497780149464,GPCR,,730,149,5813,158,,35.13122861247259,27117808|26244674|26131744|24944242|24628417|24556353|24026507|23935101|23762448|23604254|23364801|23362144|23236378|23150186|22965914|22879391|22644838|22386940|22145481|22144672|22052024|21917732|21575724|21574774|20683494|20628086|20403097|20389105|20237496|20159941|19996159|19913121|19816050|19812297|19703807|19638944|19542240|19449677|19440390|19372219|19217806|19179480|19170711|19094077|19086053|18753429|18726898|18578504|18358546|18323675|18288441|18240029|18199683|17941907|17626156|17550212|17389737|17229917|17216256|17101063|17020465|16959974|16845277|16825342|16580609|16563128|16333859|16267275|16240160|16162341|16115624|15872203|15489334|15452133|15319442|15319430|14757828|12960162|12900404|12482593|12477932|12473660|12436935|12409230|12036966|11923476|11916004|11868598|11857925|11754100|11476731|11232028|11026555|10880054|10858434|10770218|10749568|10694923|10561596|10477084|9711877|9581826|9452109|9402087|9224808|8999963|8882880|8735975|8621513|8514744|8479490|8267567|8078903|8045948|8037205|7999078|7987330|7984150|7913579|7833930|7560098|2714800|1534150|1534149|1415251|1356229|1324225|1303271|1303257
/idg/targets/Q9NS75,Q9NS75,CYSLTR2,"Cysteinyl leukotriene receptor 2","Receptor for cysteinyl leukotrienes. The response is mediated via a G-protein that activates a phosphatidylinositol-calcium second messenger system. Stimulation by BAY u9773, a partial agonist, induces specific contractions of pulmonary veins and might also have an indirect role in the relaxation of the pulmonary vascular endothelium. The rank order of affinities for the leukotrienes is LTC4 = LTD4 >> LTE4.",Tchem,"Leukotriene receptor",receptor,,-2.001551897875214,GPCR,,51,21,30755,158,,29.198736262248396,26433531|25839425|25760841|24792382|24285579|23829413|23524649|22634478|22194989|21753081|21352274|21203429|20966037|20628086|20433311|19913121|19840403|19450127|19264973|19247692|19131661|18946233|18779380|18366797|18048362|17991613|17941281|17460547|17404310|16771777|16754659|16606835|15970796|15696087|15545522|15489334|15475736|15454733|15057823|14515063|13679572|12816881|12477932|12100046|12044878|11696047|11093801|10913337|10851239|1085123
/idg/targets/P30542,P30542,ADORA1,"Adenosine receptor A1","Receptor for adenosine. The activity of this receptor is mediated by G proteins which inhibit adenylyl cyclase.",Tclin,"Adenosine receptor",receptor,,-3.0818385554460024,GPCR,,109,96,6975,300,,42.062298442573834,27333659|26810542|26317759|26213104|26154847|25725289|25661317|25429616|25354767|25187353|24943643|24896321|23813214|23682121|23657626|23193172|22867902|22787201|22462821|22449383|22370739|22356216|22215671|21730968|21701065|21603615|21590734|21542986|21506953|20628086|20609566|20602615|20599769|20468064|20392501|20354569|20105183|20085598|19919976|19913121|19883624|19822392|19820430|19794965|19574994|19558453|19536175|19207864|19193874|19047957|19019667|19019012|18996102|18680557|18577758|18500760|18373090|18281812|18240029|18052973|17901362|17728764|17542617|17088462|16959974|16710414|16709961|16481441|16344560|16118787|15489334|15485865|15257174|14997566|14702039|12974671|12920396|12826838|12825092|12812995|12773115|12764156|12477932|12475223|12150791|11934694|11703426|11390975|11369591|11278325|10890919|10521440|10502296|10487528|10455026|9247966|9166747|8889548|8450977|8360491|8300646|7818494|7601478|2825071|2541503|1662665|1551861|1530647|1339301
/idg/targets/P30550,P30550,GRPR,"Gastrin-releasing peptide receptor","Receptor for gastrin releasing peptide (GRP). This receptor mediates its action by association with G proteins that activate a phosphatidylinositol-calcium second messenger system.",Tchem,"Bombesin receptor",receptor,,-2.3956864486332594,GPCR,,115,45,11079,154,,28.997428099006815,25630799|24958816|24912045|24747971|24377816|23958544|23889963|23155231|22735756|22431275|22411014|22296774|22248281|21605611|20596631|20211708|19692168|19642024|19631337|19478282|19343734|19204726|19170196|18753628|18676680|18663369|18497507|18483184|18452185|18393381|18240029|17726264|17349623|16754659|16344560|15967120|15941862|15489334|15361544|14747448|14729406|14702039|12771999|12720295|12526815|12477932|12474049|12409226|12220644|11960700|11245983|10620630|9674911|9259269|8406441|8391296|7838118|7759104|1655761
